Year,Month,Country/Region,Average
2020,7,Lesotho,18.612903225806452
2020,8,Lesotho,15.516129032258064
2020,9,Lesotho,17.0
2020,10,Lesotho,11.548387096774194
2020,11,Lesotho,5.2
2020,12,Lesotho,31.774193548387096
2021,1,Lesotho,179.67741935483872
2021,2,Lesotho,65.25
2021,3,Lesotho,6.935483870967742
2021,4,Lesotho,0.8333333333333334
2021,5,Lesotho,3.225806451612903
2021,6,Lesotho,17.1
2021,7,Lesotho,50.45161290322581
2021,8,Lesotho,47.96774193548387
2021,9,Lesotho,0.0
2021,10,Lesotho,233.5483870967742
2021,11,Lesotho,4.8
2021,12,Lesotho,213.83870967741936
2022,1,Lesotho,121.54838709677419
2022,2,Lesotho,15.571428571428571
2022,3,Lesotho,9.612903225806452
2022,4,Lesotho,3.5
2022,5,Lesotho,11.064516129032258
2022,6,Lesotho,19.333333333333332
2022,7,Lesotho,3.2903225806451615
2022,8,Lesotho,5.354838709677419
2022,9,Lesotho,9.466666666666667
2022,10,Lesotho,0.0
2022,11,Lesotho,0.0
2022,12,Lesotho,0.0
2023,1,Lesotho,9.67741935483871
2023,2,Lesotho,0.0
2023,3,Lesotho,0.0
2020,1,Liberia,0.0
2020,2,Liberia,0.0
2020,3,Liberia,0.0967741935483871
2020,4,Liberia,4.6
2020,5,Liberia,4.483870967741935
2020,6,Liberia,16.333333333333332
2020,7,Liberia,13.258064516129032
2020,8,Liberia,3.935483870967742
2020,9,Liberia,1.2
2020,10,Liberia,2.806451612903226
2020,11,Liberia,5.733333333333333
2020,12,Liberia,6.516129032258065
2021,1,Liberia,4.483870967741935
2021,2,Liberia,2.5357142857142856
2021,3,Liberia,1.3870967741935485
2021,4,Liberia,1.5333333333333334
2021,5,Liberia,2.5806451612903225
2021,6,Liberia,57.36666666666667
2021,7,Liberia,48.516129032258064
2021,8,Liberia,6.129032258064516
2021,9,Liberia,6.833333333333333
2021,10,Liberia,0.41935483870967744
2021,11,Liberia,0.4
2021,12,Liberia,14.64516129032258
2022,1,Liberia,32.064516129032256
2022,2,Liberia,4.0
2022,3,Liberia,0.5161290322580645
2022,4,Liberia,1.1333333333333333
2022,5,Liberia,0.7096774193548387
2022,6,Liberia,1.3666666666666667
2022,7,Liberia,1.3225806451612903
2022,8,Liberia,11.129032258064516
2022,9,Liberia,2.6
2022,10,Liberia,1.1290322580645162
2022,11,Liberia,0.8666666666666667
2022,12,Liberia,0.6774193548387096
2023,1,Liberia,0.6129032258064516
2023,2,Liberia,0.5357142857142857
2023,3,Liberia,1.4444444444444444
2020,1,Libya,0.0
2020,2,Libya,0.0
2020,3,Libya,0.3225806451612903
2020,4,Libya,1.7
2020,5,Libya,3.064516129032258
2020,6,Libya,22.266666666666666
2020,7,Libya,90.2258064516129
2020,8,Libya,333.7096774193548
2020,9,Libya,685.3
2020,10,Libya,857.0967741935484
2020,11,Libya,723.8
2020,12,Libya,563.483870967742
2021,1,Libya,592.0645161290323
2021,2,Libya,525.25
2021,3,Libya,826.4193548387096
2021,4,Libya,618.3666666666667
2021,5,Libya,266.7096774193548
2021,6,Libya,256.6
2021,7,Libya,1794.8387096774193
2021,8,Libya,1930.9032258064517
2021,9,Libya,1037.0666666666666
2021,10,Libya,556.5806451612904
2021,11,Libya,509.93333333333334
2021,12,Libya,519.2903225806451
2022,1,Libya,1320.3870967741937
2022,2,Libya,2313.5714285714284
2022,3,Libya,234.16129032258064
2022,4,Libya,6.633333333333334
2022,5,Libya,3.6129032258064515
2022,6,Libya,4.066666666666666
2022,7,Libya,47.516129032258064
2022,8,Libya,102.54838709677419
2022,9,Libya,6.8
2022,10,Libya,1.8387096774193548
2022,11,Libya,1.1
2022,12,Libya,1.8709677419354838
2023,1,Libya,0.6451612903225806
2023,2,Libya,0.42857142857142855
2023,3,Libya,1.4444444444444444
2020,1,Liechtenstein,0.0
2020,2,Liechtenstein,0.0
2020,3,Liechtenstein,2.225806451612903
2020,4,Liechtenstein,0.4666666666666667
2020,5,Liechtenstein,0.0
2020,6,Liechtenstein,0.0
2020,7,Liechtenstein,0.1935483870967742
2020,8,Liechtenstein,0.6129032258064516
2020,9,Liechtenstein,0.4
2020,10,Liechtenstein,14.709677419354838
2020,11,Liechtenstein,24.533333333333335
2020,12,Liechtenstein,29.322580645161292
2021,1,Liechtenstein,11.096774193548388
2021,2,Liechtenstein,2.9642857142857144
2021,3,Liechtenstein,3.3870967741935485
2021,4,Liechtenstein,8.933333333333334
2021,5,Liechtenstein,2.6451612903225805
2021,6,Liechtenstein,0.9333333333333333
2021,7,Liechtenstein,1.8064516129032258
2021,8,Liechtenstein,6.580645161290323
2021,9,Liechtenstein,5.533333333333333
2021,10,Liechtenstein,3.3870967741935485
2021,11,Liechtenstein,33.86666666666667
2021,12,Liechtenstein,46.87096774193548
2022,1,Liechtenstein,90.2258064516129
2022,2,Liechtenstein,109.75
2022,3,Liechtenstein,141.19354838709677
2022,4,Liechtenstein,26.9
2022,5,Liechtenstein,9.161290322580646
2022,6,Liechtenstein,14.466666666666667
2022,7,Liechtenstein,25.0
2022,8,Liechtenstein,15.580645161290322
2022,9,Liechtenstein,18.4
2022,10,Liechtenstein,29.451612903225808
2022,11,Liechtenstein,10.3
2022,12,Liechtenstein,11.0
2023,1,Liechtenstein,2.3548387096774195
2023,2,Liechtenstein,2.5714285714285716
2023,3,Liechtenstein,1.2222222222222223
2020,1,Lithuania,0.0
2020,2,Lithuania,0.0
2020,3,Lithuania,11.387096774193548
2020,4,Lithuania,31.933333333333334
2020,5,Lithuania,9.516129032258064
2020,6,Lithuania,4.733333333333333
2020,7,Lithuania,8.64516129032258
2020,8,Lithuania,27.387096774193548
2020,9,Lithuania,63.13333333333333
2020,10,Lithuania,352.9032258064516
2020,11,Lithuania,1559.9666666666667
2020,12,Lithuania,2663.032258064516
2021,1,Lithuania,1270.8387096774193
2021,2,Lithuania,525.5357142857143
2021,3,Lithuania,547.0322580645161
2021,4,Lithuania,1044.5666666666666
2021,5,Lithuania,880.6451612903226
2021,6,Lithuania,146.53333333333333
2021,7,Lithuania,130.4516129032258
2021,8,Lithuania,524.6129032258065
2021,9,Lithuania,1103.0666666666666
2021,10,Lithuania,2524.3870967741937
2021,11,Lithuania,2096.9333333333334
2021,12,Lithuania,1635.8064516129032
2022,1,Lithuania,5830.032258064516
2022,2,Lithuania,9311.25
2022,3,Lithuania,4675.1612903225805
2022,4,Lithuania,1306.3333333333333
2022,5,Lithuania,158.74193548387098
2022,6,Lithuania,207.73333333333332
2022,7,Lithuania,718.5806451612904
2022,8,Lithuania,1125.967741935484
2022,9,Lithuania,1061.0333333333333
2022,10,Lithuania,577.0322580645161
2022,11,Lithuania,267.6666666666667
2022,12,Lithuania,396.7096774193548
2023,1,Lithuania,261.9032258064516
2023,2,Lithuania,294.89285714285717
2023,3,Lithuania,299.77777777777777
2020,1,Luxembourg,0.0
2020,2,Luxembourg,0.034482758620689655
2020,3,Luxembourg,70.2258064516129
2020,4,Luxembourg,53.53333333333333
2020,5,Luxembourg,7.548387096774194
2020,6,Luxembourg,9.366666666666667
2020,7,Luxembourg,77.29032258064517
2020,8,Luxembourg,-2.2580645161290325
2020,9,Luxembourg,62.8
2020,10,Luxembourg,278.2258064516129
2020,11,Luxembourg,584.8
2020,12,Luxembourg,378.61290322580646
2021,1,Luxembourg,128.16129032258064
2021,2,Luxembourg,168.64285714285714
2021,3,Luxembourg,210.70967741935485
2021,4,Luxembourg,185.43333333333334
2021,5,Luxembourg,87.96774193548387
2021,6,Luxembourg,28.5
2021,7,Luxembourg,99.45161290322581
2021,8,Luxembourg,60.96774193548387
2021,9,Luxembourg,81.96666666666667
2021,10,Luxembourg,111.74193548387096
2021,11,Luxembourg,249.93333333333334
2021,12,Luxembourg,470.48387096774195
2022,1,Luxembourg,1749.0
2022,2,Luxembourg,899.7142857142857
2022,3,Luxembourg,1053.3548387096773
2022,4,Luxembourg,734.1666666666666
2022,5,Luxembourg,325.1290322580645
2022,6,Luxembourg,515.0666666666667
2022,7,Luxembourg,608.5483870967741
2022,8,Luxembourg,147.58064516129033
2022,9,Luxembourg,164.36666666666667
2022,10,Luxembourg,337.51612903225805
2022,11,Luxembourg,154.06666666666666
2022,12,Luxembourg,158.16129032258064
2023,1,Luxembourg,96.29032258064517
2023,2,Luxembourg,43.357142857142854
2023,3,Luxembourg,158.0
2020,1,MS Zaandam,0.0
2020,2,MS Zaandam,0.0
2020,3,MS Zaandam,0.06451612903225806
2020,4,MS Zaandam,0.23333333333333334
2020,5,MS Zaandam,0.0
2020,6,MS Zaandam,0.0
2020,7,MS Zaandam,0.0
2020,8,MS Zaandam,0.0
2020,9,MS Zaandam,0.0
2020,10,MS Zaandam,0.0
2020,11,MS Zaandam,0.0
2020,12,MS Zaandam,0.0
2021,1,MS Zaandam,0.0
2021,2,MS Zaandam,0.0
2021,3,MS Zaandam,0.0
2021,4,MS Zaandam,0.0
2021,5,MS Zaandam,0.0
2021,6,MS Zaandam,0.0
2021,7,MS Zaandam,0.0
2021,8,MS Zaandam,0.0
2021,9,MS Zaandam,0.0
2021,10,MS Zaandam,0.0
2021,11,MS Zaandam,0.0
2021,12,MS Zaandam,0.0
2022,1,MS Zaandam,0.0
2022,2,MS Zaandam,0.0
2022,3,MS Zaandam,0.0
2022,4,MS Zaandam,0.0
2022,5,MS Zaandam,0.0
2022,6,MS Zaandam,0.0
2022,7,MS Zaandam,0.0
2022,8,MS Zaandam,0.0
2022,9,MS Zaandam,0.0
2022,10,MS Zaandam,0.0
2022,11,MS Zaandam,0.0
2022,12,MS Zaandam,0.0
2023,1,MS Zaandam,0.0
2023,2,MS Zaandam,0.0
2023,3,MS Zaandam,0.0
2020,1,Madagascar,0.0
2020,2,Madagascar,0.0
2020,3,Madagascar,1.8387096774193548
2020,4,Madagascar,2.3666666666666667
2020,5,Madagascar,20.741935483870968
2020,6,Madagascar,48.1
2020,7,Madagascar,279.16129032258067
2020,8,Madagascar,128.8709677419355
2020,9,Madagascar,51.5
2020,10,Madagascar,22.677419354838708
2020,11,Madagascar,7.666666666666667
2020,12,Madagascar,12.03225806451613
2021,1,Madagascar,43.58064516129032
2021,2,Madagascar,27.357142857142858
2021,3,Madagascar,148.2258064516129
2021,4,Madagascar,419.6
2021,5,Madagascar,139.61290322580646
2021,6,Madagascar,29.133333333333333
2021,7,Madagascar,14.419354838709678
2021,8,Madagascar,6.645161290322581
2021,9,Madagascar,0.9666666666666667
2021,10,Madagascar,23.483870967741936
2021,11,Madagascar,23.466666666666665
2021,12,Madagascar,191.90322580645162
2022,1,Madagascar,291.61290322580646
2022,2,Madagascar,155.0
2022,3,Madagascar,11.290322580645162
2022,4,Madagascar,4.766666666666667
2022,5,Madagascar,7.258064516129032
2022,6,Madagascar,33.46666666666667
2022,7,Madagascar,35.806451612903224
2022,8,Madagascar,4.354838709677419
2022,9,Madagascar,1.6666666666666667
2022,10,Madagascar,2.3548387096774195
2022,11,Madagascar,17.0
2022,12,Madagascar,15.35483870967742
2023,1,Madagascar,2.967741935483871
2023,2,Madagascar,1.3571428571428572
2023,3,Madagascar,2.6666666666666665
2020,1,Malawi,0.0
2020,2,Malawi,0.0
2020,3,Malawi,0.0
2020,4,Malawi,1.2333333333333334
2020,5,Malawi,7.967741935483871
2020,6,Malawi,31.333333333333332
2020,7,Malawi,92.06451612903226
2020,8,Malawi,48.0
2020,9,Malawi,6.9
2020,10,Malawi,5.064516129032258
2020,11,Malawi,3.2666666666666666
2020,12,Malawi,17.903225806451612
2021,1,Malawi,560.6451612903226
2021,2,Malawi,285.07142857142856
2021,3,Malawi,51.806451612903224
2021,4,Malawi,17.566666666666666
2021,5,Malawi,8.387096774193548
2021,6,Malawi,59.6
2021,7,Malawi,523.258064516129
2021,8,Malawi,262.80645161290323
2021,9,Malawi,36.2
2021,10,Malawi,6.967741935483871
2021,11,Malawi,4.0
2021,12,Malawi,424.48387096774195
2022,1,Malawi,303.2258064516129
2022,2,Malawi,30.857142857142858
2022,3,Malawi,9.709677419354838
2022,4,Malawi,4.7
2022,5,Malawi,6.580645161290323
2022,6,Malawi,17.366666666666667
2022,7,Malawi,29.161290322580644
2022,8,Malawi,14.516129032258064
2022,9,Malawi,5.6
2022,10,Malawi,1.4516129032258065
2022,11,Malawi,0.43333333333333335
2022,12,Malawi,4.32258064516129
2023,1,Malawi,10.935483870967742
2023,2,Malawi,4.357142857142857
2023,3,Malawi,2.888888888888889
2020,1,Malaysia,0.8888888888888888
2020,2,Malaysia,0.7241379310344828
2020,3,Malaysia,88.29032258064517
2020,4,Malaysia,107.86666666666666
2020,5,Malaysia,58.61290322580645
2020,6,Malaysia,27.333333333333332
2020,7,Malaysia,10.870967741935484
2020,8,Malaysia,11.741935483870968
2020,9,Malaysia,62.8
2020,10,Malaysia,655.6129032258065
2020,11,Malaysia,1138.3
2020,12,Malaysia,1526.225806451613
2021,1,Malaysia,3288.6774193548385
2021,2,Malaysia,3064.035714285714
2021,3,Malaysia,1443.483870967742
2021,4,Malaysia,2107.1
2021,5,Malaysia,5278.8387096774195
2021,6,Malaysia,5987.4
2021,7,Malaysia,11654.612903225807
2021,8,Malaysia,20418.774193548386
2021,9,Malaysia,16648.033333333333
2021,10,Malaysia,7288.612903225807
2021,11,Malaysia,5371.333333333333
2021,12,Malaysia,4042.064516129032
2022,1,Malaysia,3634.5806451612902
2022,2,Malaysia,20427.785714285714
2022,3,Malaysia,24489.774193548386
2022,4,Malaysia,8202.833333333334
2022,5,Malaysia,1887.2903225806451
2022,6,Malaysia,1984.8333333333333
2022,7,Malaysia,3677.3548387096776
2022,8,Malaysia,3308.7419354838707
2022,9,Malaysia,1941.8333333333333
2022,10,Malaysia,2002.741935483871
2022,11,Malaysia,2973.4666666666667
2022,12,Malaysia,1113.1935483870968
2023,1,Malaysia,319.8709677419355
2023,2,Malaysia,221.35714285714286
2023,3,Malaysia,214.11111111111111
2020,1,Maldives,0.0
2020,2,Maldives,0.0
2020,3,Maldives,0.5806451612903226
2020,4,Maldives,15.0
2020,5,Maldives,42.096774193548384
2020,6,Maldives,19.6
2020,7,Maldives,46.193548387096776
2020,8,Maldives,129.38709677419354
2020,9,Maldives,82.9
2020,10,Maldives,44.12903225806452
2020,11,Maldives,45.06666666666667
2020,12,Maldives,24.06451612903226
2021,1,Maldives,67.2258064516129
2021,2,Maldives,141.14285714285714
2021,3,Maldives,138.25806451612902
2021,4,Maldives,191.86666666666667
2021,5,Maldives,1114.8709677419354
2021,6,Maldives,313.4
2021,7,Maldives,117.2258064516129
2021,8,Maldives,118.70967741935483
2021,9,Maldives,123.23333333333333
2021,10,Maldives,91.25806451612904
2021,11,Maldives,133.73333333333332
2021,12,Maldives,130.6451612903226
2022,1,Maldives,1392.9032258064517
2022,2,Maldives,1118.2857142857142
2022,3,Maldives,219.61290322580646
2022,4,Maldives,72.36666666666666
2022,5,Maldives,18.774193548387096
2022,6,Maldives,61.1
2022,7,Maldives,87.61290322580645
2022,8,Maldives,17.870967741935484
2022,9,Maldives,6.2
2022,10,Maldives,10.387096774193548
2022,11,Maldives,8.466666666666667
2022,12,Maldives,1.935483870967742
2023,1,Maldives,1.1935483870967742
2023,2,Maldives,0.6071428571428571
2023,3,Maldives,0.6666666666666666
2020,1,Mali,0.0
2020,2,Mali,0.0
2020,3,Mali,0.9032258064516129
2020,4,Mali,15.4
2020,5,Mali,25.0
2020,6,Mali,30.533333333333335
2020,7,Mali,11.419354838709678
2020,8,Mali,7.774193548387097
2020,9,Mali,11.4
2020,10,Mali,14.064516129032258
2020,11,Mali,38.53333333333333
2020,12,Mali,76.7741935483871
2021,1,Mali,32.29032258064516
2021,2,Mali,10.178571428571429
2021,3,Mali,53.74193548387097
2021,4,Mali,127.2
2021,5,Mali,13.193548387096774
2021,6,Mali,5.3
2021,7,Mali,5.096774193548387
2021,8,Mali,9.838709677419354
2021,9,Mali,11.0
2021,10,Mali,27.548387096774192
2021,11,Mali,45.36666666666667
2021,12,Mali,115.29032258064517
2022,1,Mali,291.741935483871
2022,2,Mali,11.75
2022,3,Mali,3.3225806451612905
2022,4,Mali,11.633333333333333
2022,5,Mali,8.516129032258064
2022,6,Mali,2.2666666666666666
2022,7,Mali,2.032258064516129
2022,8,Mali,5.935483870967742
2022,9,Mali,40.86666666666667
2022,10,Mali,3.064516129032258
2022,11,Mali,0.9
2022,12,Mali,0.3225806451612903
2023,1,Mali,0.41935483870967744
2023,2,Mali,8.392857142857142
2023,3,Mali,4.888888888888889
2020,1,Malta,0.0
2020,2,Malta,0.0
2020,3,Malta,5.451612903225806
2020,4,Malta,9.866666666666667
2020,5,Malta,4.935483870967742
2020,6,Malta,1.7333333333333334
2020,7,Malta,4.967741935483871
2020,8,Malta,34.16129032258065
2020,9,Malta,39.166666666666664
2020,10,Malta,96.25806451612904
2020,11,Malta,127.7
2020,12,Malta,93.58064516129032
2021,1,Malta,165.4516129032258
2021,2,Malta,163.53571428571428
2021,3,Malta,211.32258064516128
2021,4,Malta,41.96666666666667
2021,5,Malta,7.838709677419355
2021,6,Malta,2.933333333333333
2021,7,Malta,118.45161290322581
2021,8,Malta,60.516129032258064
2021,9,Malta,32.6
2021,10,Malta,16.258064516129032
2021,11,Malta,59.4
2021,12,Malta,420.5806451612903
2022,1,Malta,491.741935483871
2022,2,Malta,127.07142857142857
2022,3,Malta,266.5806451612903
2022,4,Malta,406.73333333333335
2022,5,Malta,96.80645161290323
2022,6,Malta,279.6666666666667
2022,7,Malta,312.7741935483871
2022,8,Malta,39.41935483870968
2022,9,Malta,21.4
2022,10,Malta,21.193548387096776
2022,11,Malta,15.633333333333333
2022,12,Malta,18.258064516129032
2023,1,Malta,21.870967741935484
2023,2,Malta,14.821428571428571
2023,3,Malta,14.777777777777779
2020,1,Marshall Islands,0.0
2020,2,Marshall Islands,0.0
2020,3,Marshall Islands,0.0
2020,4,Marshall Islands,0.0
2020,5,Marshall Islands,0.0
2020,6,Marshall Islands,0.0
2020,7,Marshall Islands,0.0
2020,8,Marshall Islands,0.0
2020,9,Marshall Islands,0.0
2020,10,Marshall Islands,0.06451612903225806
2020,11,Marshall Islands,0.06666666666666667
2020,12,Marshall Islands,0.0
2021,1,Marshall Islands,0.0
2021,2,Marshall Islands,0.0
2021,3,Marshall Islands,0.0
2021,4,Marshall Islands,0.0
2021,5,Marshall Islands,0.0
2021,6,Marshall Islands,0.0
2021,7,Marshall Islands,0.0
2021,8,Marshall Islands,0.0
2021,9,Marshall Islands,0.0
2021,10,Marshall Islands,0.0
2021,11,Marshall Islands,0.0
2021,12,Marshall Islands,0.0
2022,1,Marshall Islands,0.0967741935483871
2022,2,Marshall Islands,0.0
2022,3,Marshall Islands,0.0
2022,4,Marshall Islands,0.3333333333333333
2022,5,Marshall Islands,0.0
2022,6,Marshall Islands,0.03333333333333333
2022,7,Marshall Islands,1.4838709677419355
2022,8,Marshall Islands,483.16129032258067
2022,9,Marshall Islands,8.766666666666667
2022,10,Marshall Islands,2.7096774193548385
2022,11,Marshall Islands,5.066666666666666
2022,12,Marshall Islands,0.1935483870967742
2023,1,Marshall Islands,1.1935483870967742
2023,2,Marshall Islands,0.5
2023,3,Marshall Islands,5.666666666666667
2020,1,Mauritania,0.0
2020,2,Mauritania,0.0
2020,3,Mauritania,0.1935483870967742
2020,4,Mauritania,0.06666666666666667
2020,5,Mauritania,16.838709677419356
2020,6,Mauritania,127.76666666666667
2020,7,Mauritania,62.806451612903224
2020,8,Mauritania,23.806451612903224
2020,9,Mauritania,15.133333333333333
2020,10,Mauritania,6.483870967741935
2020,11,Mauritania,29.933333333333334
2020,12,Mauritania,185.90322580645162
2021,1,Mauritania,73.25806451612904
2021,2,Mauritania,20.428571428571427
2021,3,Mauritania,20.64516129032258
2021,4,Mauritania,18.5
2021,5,Mauritania,36.935483870967744
2021,6,Mauritania,42.03333333333333
2021,7,Mauritania,157.51612903225808
2021,8,Mauritania,254.48387096774192
2021,9,Mauritania,81.66666666666667
2021,10,Mauritania,41.61290322580645
2021,11,Mauritania,64.86666666666666
2021,12,Mauritania,71.19354838709677
2022,1,Mauritania,540.9677419354839
2022,2,Mauritania,13.928571428571429
2022,3,Mauritania,1.1612903225806452
2022,4,Mauritania,0.6333333333333333
2022,5,Mauritania,14.612903225806452
2022,6,Mauritania,22.433333333333334
2022,7,Mauritania,88.96774193548387
2022,8,Mauritania,6.225806451612903
2022,9,Mauritania,1.6666666666666667
2022,10,Mauritania,17.70967741935484
2022,11,Mauritania,1.8666666666666667
2022,12,Mauritania,0.16129032258064516
2023,1,Mauritania,7.741935483870968
2023,2,Mauritania,0.07142857142857142
2023,3,Mauritania,0.1111111111111111
2020,1,Mauritius,0.0
2020,2,Mauritius,0.0
2020,3,Mauritius,4.032258064516129
2020,4,Mauritius,6.9
2020,5,Mauritius,0.0967741935483871
2020,6,Mauritius,0.2
2020,7,Mauritius,0.0967741935483871
2020,8,Mauritius,0.3548387096774194
2020,9,Mauritius,0.8666666666666667
2020,10,Mauritius,1.935483870967742
2020,11,Mauritius,2.1
2020,12,Mauritius,0.7419354838709677
2021,1,Mauritius,1.3225806451612903
2021,2,Mauritius,1.5
2021,3,Mauritius,11.387096774193548
2021,4,Mauritius,8.1
2021,5,Mauritius,6.612903225806452
2021,6,Mauritius,16.233333333333334
2021,7,Mauritius,74.70967741935483
2021,8,Mauritius,208.4516129032258
2021,9,Mauritius,167.3
2021,10,Mauritius,230.8709677419355
2021,11,Mauritius,1092.7333333333333
2021,12,Mauritius,414.38709677419354
2022,1,Mauritius,1208.225806451613
2022,2,Mauritius,2203.8928571428573
2022,3,Mauritius,1377.3870967741937
2022,4,Mauritius,333.3666666666667
2022,5,Mauritius,178.0
2022,6,Mauritius,172.46666666666667
2022,7,Mauritius,445.61290322580646
2022,8,Mauritius,374.258064516129
2022,9,Mauritius,206.53333333333333
2022,10,Mauritius,85.58064516129032
2022,11,Mauritius,371.8333333333333
2022,12,Mauritius,436.258064516129
2023,1,Mauritius,149.09677419354838
2023,2,Mauritius,29.928571428571427
2023,3,Mauritius,66.88888888888889
2020,1,Mexico,0.0
2020,2,Mexico,0.13793103448275862
2020,3,Mexico,39.064516129032256
2020,4,Mexico,600.3
2020,5,Mexico,2304.516129032258
2020,6,Mexico,4514.166666666667
2020,7,Mexico,6404.774193548387
2020,8,Mexico,5642.677419354839
2020,9,Mexico,4788.533333333334
2020,10,Mexico,5862.774193548387
2020,11,Mexico,6286.033333333334
2020,12,Mexico,10082.290322580646
2021,1,Mexico,14134.387096774193
2021,2,Mexico,7952.785714285715
2021,3,Mexico,4901.580645161291
2021,4,Mexico,3528.9333333333334
2021,5,Mexico,2225.3870967741937
2021,6,Mexico,3517.5666666666666
2021,7,Mexico,10612.354838709678
2021,8,Mexico,16263.161290322581
2021,9,Mexico,10393.766666666666
2021,10,Mexico,4612.5161290322585
2021,11,Mexico,2578.5
2021,12,Mexico,3069.5806451612902
2022,1,Mexico,31060.225806451614
2022,2,Mexico,20215.678571428572
2022,3,Mexico,4867.935483870968
2022,4,Mexico,2671.5
2022,5,Mexico,1170.8709677419354
2022,6,Mexico,8620.833333333334
2022,7,Mexico,21846.612903225807
2022,8,Mexico,9763.322580645161
2022,9,Mexico,2489.9666666666667
2022,10,Mexico,702.7096774193549
2022,11,Mexico,472.76666666666665
2022,12,Mexico,3525.516129032258
2023,1,Mexico,4315.645161290323
2023,2,Mexico,2970.6071428571427
2023,3,Mexico,3557.222222222222
2020,1,Micronesia,0.0
2020,2,Micronesia,0.0
2020,3,Micronesia,0.0
2020,4,Micronesia,0.0
2020,5,Micronesia,0.0
2020,6,Micronesia,0.0
2020,7,Micronesia,0.0
2020,8,Micronesia,0.0
2020,9,Micronesia,0.0
2020,10,Micronesia,0.0
2020,11,Micronesia,0.0
2020,12,Micronesia,0.0
2021,1,Micronesia,0.03225806451612903
2021,2,Micronesia,0.0
2021,3,Micronesia,0.0
2021,4,Micronesia,0.0
2021,5,Micronesia,0.0
2021,6,Micronesia,0.0
2021,7,Micronesia,0.0
2021,8,Micronesia,0.0
2021,9,Micronesia,0.0
2021,10,Micronesia,0.0
2021,11,Micronesia,0.0
2021,12,Micronesia,0.0
2022,1,Micronesia,0.0
2022,2,Micronesia,0.0
2022,3,Micronesia,0.0
2022,4,Micronesia,0.13333333333333333
2022,5,Micronesia,0.8064516129032258
2022,6,Micronesia,0.26666666666666666
2022,7,Micronesia,138.16129032258064
2022,8,Micronesia,96.96774193548387
2022,9,Micronesia,116.23333333333333
2022,10,Micronesia,367.38709677419354
2022,11,Micronesia,0.0
2022,12,Micronesia,0.0
2023,1,Micronesia,15.258064516129032
2023,2,Micronesia,35.535714285714285
2023,3,Micronesia,30.77777777777778
2020,1,Moldova,0.0
2020,2,Moldova,0.0
2020,3,Moldova,11.387096774193548
2020,4,Moldova,118.13333333333334
2020,5,Moldova,140.4516129032258
2020,6,Moldova,278.73333333333335
2020,7,Moldova,261.93548387096774
2020,8,Moldova,393.1290322580645
2020,9,Moldova,537.4
2020,10,Moldova,741.8709677419355
2020,11,Moldova,1044.1333333333334
2020,12,Moldova,1208.1935483870968
2021,1,Moldova,483.4193548387097
2021,2,Moldova,916.0357142857143
2021,3,Moldova,1444.774193548387
2021,4,Moldova,686.5333333333333
2021,5,Moldova,140.29032258064515
2021,6,Moldova,51.6
2021,7,Moldova,88.51612903225806
2021,8,Moldova,259.61290322580646
2021,9,Moldova,895.5333333333333
2021,10,Moldova,1399.225806451613
2021,11,Moldova,866.8666666666667
2021,12,Moldova,399.38709677419354
2022,1,Moldova,2082.032258064516
2022,2,Moldova,2182.214285714286
2022,3,Moldova,375.5483870967742
2022,4,Moldova,118.13333333333334
2022,5,Moldova,58.29032258064516
2022,6,Moldova,50.93333333333333
2022,7,Moldova,382.7741935483871
2022,8,Moldova,1382.741935483871
2022,9,Moldova,479.5
2022,10,Moldova,122.87096774193549
2022,11,Moldova,60.9
2022,12,Moldova,47.645161290322584
2023,1,Moldova,68.48387096774194
2023,2,Moldova,181.32142857142858
2023,3,Moldova,821.1111111111111
2020,1,Monaco,0.0
2020,2,Monaco,0.034482758620689655
2020,3,Monaco,1.6451612903225807
2020,4,Monaco,1.4333333333333333
2020,5,Monaco,0.12903225806451613
2020,6,Monaco,0.13333333333333333
2020,7,Monaco,0.5483870967741935
2020,8,Monaco,1.096774193548387
2020,9,Monaco,2.1333333333333333
2020,10,Monaco,4.548387096774194
2020,11,Monaco,8.333333333333334
2020,12,Monaco,8.580645161290322
2021,1,Monaco,19.806451612903224
2021,2,Monaco,16.678571428571427
2021,3,Monaco,10.709677419354838
2021,4,Monaco,5.533333333333333
2021,5,Monaco,1.6129032258064515
2021,6,Monaco,2.433333333333333
2021,7,Monaco,10.064516129032258
2021,8,Monaco,10.064516129032258
2021,9,Monaco,3.7666666666666666
2021,10,Monaco,3.225806451612903
2021,11,Monaco,10.8
2021,12,Monaco,40.225806451612904
2022,1,Monaco,103.16129032258064
2022,2,Monaco,42.0
2022,3,Monaco,45.12903225806452
2022,4,Monaco,33.733333333333334
2022,5,Monaco,14.387096774193548
2022,6,Monaco,26.333333333333332
2022,7,Monaco,33.96774193548387
2022,8,Monaco,10.32258064516129
2022,9,Monaco,8.1
2022,10,Monaco,11.0
2022,11,Monaco,15.966666666666667
2022,12,Monaco,16.322580645161292
2023,1,Monaco,3.7096774193548385
2023,2,Monaco,1.5357142857142858
2023,3,Monaco,1.6666666666666667
2020,1,Mongolia,0.0
2020,2,Mongolia,0.0
2020,3,Mongolia,0.3870967741935484
2020,4,Mongolia,0.8666666666666667
2020,5,Mongolia,4.548387096774194
2020,6,Mongolia,1.3666666666666667
2020,7,Mongolia,2.2903225806451615
2020,8,Mongolia,0.3225806451612903
2020,9,Mongolia,0.4
