Country/Region,Year,Month,Average
Kosovo,2021,9,502.8666666666667
Kosovo,2021,10,22.258064516129032
Kosovo,2021,11,10.966666666666667
Kosovo,2021,12,12.67741935483871
Kosovo,2022,1,1434.0
Kosovo,2022,2,725.3571428571429
Kosovo,2022,3,39.45161290322581
Kosovo,2022,4,20.066666666666666
Kosovo,2022,5,9.225806451612904
Kosovo,2022,6,28.0
Kosovo,2022,7,807.4516129032259
Kosovo,2022,8,556.3225806451613
Kosovo,2022,9,19.7
Kosovo,2022,10,3.032258064516129
Kosovo,2022,11,1.6
Kosovo,2022,12,2.3870967741935485
Kosovo,2023,1,8.516129032258064
Kosovo,2023,2,18.285714285714285
Kosovo,2023,3,28.11111111111111
Kuwait,2020,1,0.0
Kuwait,2020,2,1.5517241379310345
Kuwait,2020,3,7.870967741935484
Kuwait,2020,4,124.5
Kuwait,2020,5,742.5483870967741
Kuwait,2020,6,638.4
Kuwait,2020,7,669.741935483871
Kuwait,2020,8,585.5483870967741
Kuwait,2020,9,669.1
Kuwait,2020,10,669.1612903225806
Kuwait,2020,11,556.9666666666667
Kuwait,2020,12,256.4193548387097
Kuwait,2021,1,473.3225806451613
Kuwait,2021,2,914.1071428571429
Kuwait,2021,3,1330.6774193548388
Kuwait,2021,4,1396.2666666666667
Kuwait,2021,5,1136.483870967742
Kuwait,2021,6,1582.1666666666667
Kuwait,2021,7,1327.225806451613
Kuwait,2021,8,388.03225806451616
Kuwait,2021,9,59.833333333333336
Kuwait,2021,10,33.0
Kuwait,2021,11,22.8
Kuwait,2021,12,121.70967741935483
Kuwait,2022,1,4147.806451612903
Kuwait,2022,2,2649.1785714285716
Kuwait,2022,3,293.03225806451616
Kuwait,2022,4,81.03333333333333
Kuwait,2022,5,58.58064516129032
Kuwait,2022,6,325.96666666666664
Kuwait,2022,7,346.0
Kuwait,2022,8,118.2258064516129
Kuwait,2022,9,37.5
Kuwait,2022,10,114.61290322580645
Kuwait,2022,11,19.966666666666665
Kuwait,2022,12,2.4193548387096775
Kuwait,2023,1,3.5806451612903225
Kuwait,2023,2,21.357142857142858
Kuwait,2023,3,44.888888888888886
Kyrgyzstan,2020,1,0.0
Kyrgyzstan,2020,2,0.0
Kyrgyzstan,2020,3,3.4516129032258065
Kyrgyzstan,2020,4,21.3
Kyrgyzstan,2020,5,32.32258064516129
Kyrgyzstan,2020,6,125.26666666666667
Kyrgyzstan,2020,7,977.3870967741935
Kyrgyzstan,2020,8,261.06451612903226
Kyrgyzstan,2020,9,92.36666666666666
Kyrgyzstan,2020,10,393.83870967741933
Kyrgyzstan,2020,11,476.6666666666667
Kyrgyzstan,2020,12,253.41935483870967
Kyrgyzstan,2021,1,114.64516129032258
Kyrgyzstan,2021,2,59.392857142857146
Kyrgyzstan,2021,3,73.7741935483871
Kyrgyzstan,2021,4,224.56666666666666
Kyrgyzstan,2021,5,304.96774193548384
Kyrgyzstan,2021,6,675.8
Kyrgyzstan,2021,7,1222.225806451613
Kyrgyzstan,2021,8,414.258064516129
Kyrgyzstan,2021,9,93.26666666666667
Kyrgyzstan,2021,10,87.96774193548387
Kyrgyzstan,2021,11,69.73333333333333
Kyrgyzstan,2021,12,43.16129032258065
Kyrgyzstan,2022,1,439.5806451612903
Kyrgyzstan,2022,2,78.96428571428571
Kyrgyzstan,2022,3,13.161290322580646
Kyrgyzstan,2022,4,1.9
Kyrgyzstan,2022,5,0.03225806451612903
Kyrgyzstan,2022,6,2.0
Kyrgyzstan,2022,7,52.645161290322584
Kyrgyzstan,2022,8,97.7741935483871
Kyrgyzstan,2022,9,12.233333333333333
Kyrgyzstan,2022,10,11.903225806451612
Kyrgyzstan,2022,11,2.6
Kyrgyzstan,2022,12,0.8709677419354839
Kyrgyzstan,2023,1,1.1290322580645162
Kyrgyzstan,2023,2,1.4642857142857142
Kyrgyzstan,2023,3,8.333333333333334
Laos,2020,1,0.0
Laos,2020,2,0.0
Laos,2020,3,0.2903225806451613
Laos,2020,4,0.3333333333333333
Laos,2020,5,0.0
Laos,2020,6,0.0
Laos,2020,7,0.03225806451612903
Laos,2020,8,0.06451612903225806
Laos,2020,9,0.03333333333333333
Laos,2020,10,0.03225806451612903
Laos,2020,11,0.5
Laos,2020,12,0.06451612903225806
Laos,2021,1,0.0967741935483871
Laos,2021,2,0.03571428571428571
Laos,2021,3,0.12903225806451613
Laos,2021,4,23.6
Laos,2021,5,37.25806451612903
Laos,2021,6,6.966666666666667
Laos,2021,7,134.7741935483871
Laos,2021,8,281.16129032258067
Laos,2021,9,294.3666666666667
Laos,2021,10,529.8387096774194
Laos,2021,11,1115.5666666666666
Laos,2021,12,1203.9354838709678
Laos,2022,1,735.258064516129
Laos,2022,2,317.5
Laos,2022,3,1101.774193548387
Laos,2022,4,1019.0333333333333
Laos,2022,5,81.29032258064517
Laos,2022,6,10.1
Laos,2022,7,30.548387096774192
Laos,2022,8,90.3225806451613
Laos,2022,9,60.7
Laos,2022,10,12.35483870967742
Laos,2022,11,16.7
Laos,2022,12,33.96774193548387
Laos,2023,1,5.67741935483871
Laos,2023,2,1.5
Laos,2023,3,0.8888888888888888
Latvia,2020,1,0.0
Latvia,2020,2,0.0
Latvia,2020,3,12.838709677419354
Latvia,2020,4,15.333333333333334
Latvia,2020,5,6.709677419354839
Latvia,2020,6,1.7333333333333334
Latvia,2020,7,3.6451612903225805
Latvia,2020,8,5.32258064516129
Latvia,2020,9,14.266666666666667
Latvia,2020,10,131.29032258064515
Latvia,2020,11,372.7
Latvia,2020,12,768.6774193548387
Latvia,2021,1,817.3225806451613
Latvia,2021,2,712.3214285714286
Latvia,2021,3,521.8387096774194
Latvia,2021,4,539.8333333333334
Latvia,2021,5,472.2903225806452
Latvia,2021,6,141.0
Latvia,2021,7,46.25806451612903
Latvia,2021,8,121.74193548387096
Latvia,2021,9,521.8
Latvia,2021,10,1962.8387096774193
Latvia,2021,11,1150.6666666666667
Latvia,2021,12,742.4193548387096
Latvia,2022,1,3744.8387096774195
Latvia,2022,2,9298.42857142857
Latvia,2022,3,4702.419354838709
Latvia,2022,4,770.6
Latvia,2022,5,212.93548387096774
Latvia,2022,6,239.43333333333334
Latvia,2022,7,836.3548387096774
Latvia,2022,8,1206.741935483871
Latvia,2022,9,1037.3666666666666
Latvia,2022,10,704.6774193548387
Latvia,2022,11,378.4
Latvia,2022,12,334.80645161290323
Latvia,2023,1,46.83870967741935
Latvia,2023,2,25.607142857142858
Latvia,2023,3,28.444444444444443
Lebanon,2020,1,0.0
Lebanon,2020,2,0.13793103448275862
Lebanon,2020,3,15.03225806451613
Lebanon,2020,4,8.5
Lebanon,2020,5,15.96774193548387
Lebanon,2020,6,18.6
Lebanon,2020,7,89.58064516129032
Lebanon,2020,8,411.38709677419354
Lebanon,2020,9,744.2
Lebanon,2020,10,1341.741935483871
Lebanon,2020,11,1557.2
Lebanon,2020,12,1727.7096774193549
Lebanon,2021,1,3856.4193548387098
Lebanon,2021,2,2642.785714285714
Lebanon,2021,3,3011.2903225806454
Lebanon,2021,4,1939.2666666666667
Lebanon,2021,5,445.48387096774195
Lebanon,2021,6,149.26666666666668
Lebanon,2021,7,532.7096774193549
Lebanon,2021,8,1318.9032258064517
Lebanon,2021,9,732.1333333333333
Lebanon,2021,10,574.0
Lebanon,2021,11,954.4
Lebanon,2021,12,1847.5483870967741
Lebanon,2022,1,6234.774193548387
Lebanon,2022,2,5267.928571428572
Lebanon,2022,3,756.3548387096774
Lebanon,2022,4,159.93333333333334
Lebanon,2022,5,72.38709677419355
Lebanon,2022,6,433.3333333333333
Lebanon,2022,7,1989.4193548387098
Lebanon,2022,8,1148.6129032258063
Lebanon,2022,9,210.9
Lebanon,2022,10,95.93548387096774
Lebanon,2022,11,59.36666666666667
Lebanon,2022,12,63.064516129032256
Lebanon,2023,1,197.5483870967742
Lebanon,2023,2,114.32142857142857
Lebanon,2023,3,109.77777777777777
Lesotho,2020,1,0.0
Lesotho,2020,2,0.0
Lesotho,2020,3,0.0
Lesotho,2020,4,0.0
Lesotho,2020,5,0.06451612903225806
Lesotho,2020,6,0.8333333333333334
Lesotho,2020,7,18.612903225806452
Lesotho,2020,8,15.516129032258064
Lesotho,2020,9,17.0
Lesotho,2020,10,11.548387096774194
Lesotho,2020,11,5.2
Lesotho,2020,12,31.774193548387096
Lesotho,2021,1,179.67741935483872
Lesotho,2021,2,65.25
Lesotho,2021,3,6.935483870967742
Lesotho,2021,4,0.8333333333333334
Lesotho,2021,5,3.225806451612903
Lesotho,2021,6,17.1
Lesotho,2021,7,50.45161290322581
Lesotho,2021,8,47.96774193548387
Lesotho,2021,9,0.0
Lesotho,2021,10,233.5483870967742
Lesotho,2021,11,4.8
Lesotho,2021,12,213.83870967741936
Lesotho,2022,1,121.54838709677419
Lesotho,2022,2,15.571428571428571
Lesotho,2022,3,9.612903225806452
Lesotho,2022,4,3.5
Lesotho,2022,5,11.064516129032258
Lesotho,2022,6,19.333333333333332
Lesotho,2022,7,3.2903225806451615
Lesotho,2022,8,5.354838709677419
Lesotho,2022,9,9.466666666666667
Lesotho,2022,10,0.0
Lesotho,2022,11,0.0
Lesotho,2022,12,0.0
Lesotho,2023,1,9.67741935483871
Lesotho,2023,2,0.0
Lesotho,2023,3,0.0
Liberia,2020,1,0.0
Liberia,2020,2,0.0
Liberia,2020,3,0.0967741935483871
Liberia,2020,4,4.6
Liberia,2020,5,4.483870967741935
Liberia,2020,6,16.333333333333332
Liberia,2020,7,13.258064516129032
Liberia,2020,8,3.935483870967742
Liberia,2020,9,1.2
Liberia,2020,10,2.806451612903226
Liberia,2020,11,5.733333333333333
Liberia,2020,12,6.516129032258065
Liberia,2021,1,4.483870967741935
Liberia,2021,2,2.5357142857142856
Liberia,2021,3,1.3870967741935485
Liberia,2021,4,1.5333333333333334
Liberia,2021,5,2.5806451612903225
Liberia,2021,6,57.36666666666667
Liberia,2021,7,48.516129032258064
Liberia,2021,8,6.129032258064516
Liberia,2021,9,6.833333333333333
Liberia,2021,10,0.41935483870967744
Liberia,2021,11,0.4
Liberia,2021,12,14.64516129032258
Liberia,2022,1,32.064516129032256
Liberia,2022,2,4.0
Liberia,2022,3,0.5161290322580645
Liberia,2022,4,1.1333333333333333
Liberia,2022,5,0.7096774193548387
Liberia,2022,6,1.3666666666666667
Liberia,2022,7,1.3225806451612903
Liberia,2022,8,11.129032258064516
Liberia,2022,9,2.6
Liberia,2022,10,1.1290322580645162
Liberia,2022,11,0.8666666666666667
Liberia,2022,12,0.6774193548387096
Liberia,2023,1,0.6129032258064516
Liberia,2023,2,0.5357142857142857
Liberia,2023,3,1.4444444444444444
Libya,2020,1,0.0
Libya,2020,2,0.0
Libya,2020,3,0.3225806451612903
Libya,2020,4,1.7
Libya,2020,5,3.064516129032258
Libya,2020,6,22.266666666666666
Libya,2020,7,90.2258064516129
Libya,2020,8,333.7096774193548
Libya,2020,9,685.3
Libya,2020,10,857.0967741935484
Libya,2020,11,723.8
Libya,2020,12,563.483870967742
Libya,2021,1,592.0645161290323
Libya,2021,2,525.25
Libya,2021,3,826.4193548387096
Libya,2021,4,618.3666666666667
Libya,2021,5,266.7096774193548
Libya,2021,6,256.6
Libya,2021,7,1794.8387096774193
Libya,2021,8,1930.9032258064517
Libya,2021,9,1037.0666666666666
Libya,2021,10,556.5806451612904
Libya,2021,11,509.93333333333334
Libya,2021,12,519.2903225806451
Libya,2022,1,1320.3870967741937
Libya,2022,2,2313.5714285714284
Libya,2022,3,234.16129032258064
Libya,2022,4,6.633333333333334
Libya,2022,5,3.6129032258064515
Libya,2022,6,4.066666666666666
Libya,2022,7,47.516129032258064
Libya,2022,8,102.54838709677419
Libya,2022,9,6.8
Libya,2022,10,1.8387096774193548
Libya,2022,11,1.1
Libya,2022,12,1.8709677419354838
Libya,2023,1,0.6451612903225806
Libya,2023,2,0.42857142857142855
Libya,2023,3,1.4444444444444444
Liechtenstein,2020,1,0.0
Liechtenstein,2020,2,0.0
Liechtenstein,2020,3,2.225806451612903
Liechtenstein,2020,4,0.4666666666666667
Liechtenstein,2020,5,0.0
Liechtenstein,2020,6,0.0
Liechtenstein,2020,7,0.1935483870967742
Liechtenstein,2020,8,0.6129032258064516
Liechtenstein,2020,9,0.4
Liechtenstein,2020,10,14.709677419354838
Liechtenstein,2020,11,24.533333333333335
Liechtenstein,2020,12,29.322580645161292
Liechtenstein,2021,1,11.096774193548388
Liechtenstein,2021,2,2.9642857142857144
Liechtenstein,2021,3,3.3870967741935485
Liechtenstein,2021,4,8.933333333333334
Liechtenstein,2021,5,2.6451612903225805
Liechtenstein,2021,6,0.9333333333333333
Liechtenstein,2021,7,1.8064516129032258
Liechtenstein,2021,8,6.580645161290323
Liechtenstein,2021,9,5.533333333333333
Liechtenstein,2021,10,3.3870967741935485
Liechtenstein,2021,11,33.86666666666667
Liechtenstein,2021,12,46.87096774193548
Liechtenstein,2022,1,90.2258064516129
Liechtenstein,2022,2,109.75
Liechtenstein,2022,3,141.19354838709677
Liechtenstein,2022,4,26.9
Liechtenstein,2022,5,9.161290322580646
Liechtenstein,2022,6,14.466666666666667
Liechtenstein,2022,7,25.0
Liechtenstein,2022,8,15.580645161290322
Liechtenstein,2022,9,18.4
Liechtenstein,2022,10,29.451612903225808
Liechtenstein,2022,11,10.3
Liechtenstein,2022,12,11.0
Liechtenstein,2023,1,2.3548387096774195
Liechtenstein,2023,2,2.5714285714285716
Liechtenstein,2023,3,1.2222222222222223
Lithuania,2020,1,0.0
Lithuania,2020,2,0.0
Lithuania,2020,3,11.387096774193548
Lithuania,2020,4,31.933333333333334
Lithuania,2020,5,9.516129032258064
Lithuania,2020,6,4.733333333333333
Lithuania,2020,7,8.64516129032258
Lithuania,2020,8,27.387096774193548
Lithuania,2020,9,63.13333333333333
Lithuania,2020,10,352.9032258064516
Lithuania,2020,11,1559.9666666666667
Lithuania,2020,12,2663.032258064516
Lithuania,2021,1,1270.8387096774193
Lithuania,2021,2,525.5357142857143
Lithuania,2021,3,547.0322580645161
Lithuania,2021,4,1044.5666666666666
Lithuania,2021,5,880.6451612903226
Lithuania,2021,6,146.53333333333333
Lithuania,2021,7,130.4516129032258
Lithuania,2021,8,524.6129032258065
Lithuania,2021,9,1103.0666666666666
Lithuania,2021,10,2524.3870967741937
Lithuania,2021,11,2096.9333333333334
Lithuania,2021,12,1635.8064516129032
Lithuania,2022,1,5830.032258064516
Lithuania,2022,2,9311.25
Lithuania,2022,3,4675.1612903225805
Lithuania,2022,4,1306.3333333333333
Lithuania,2022,5,158.74193548387098
Lithuania,2022,6,207.73333333333332
Lithuania,2022,7,718.5806451612904
Lithuania,2022,8,1125.967741935484
Lithuania,2022,9,1061.0333333333333
Lithuania,2022,10,577.0322580645161
Lithuania,2022,11,267.6666666666667
Lithuania,2022,12,396.7096774193548
Lithuania,2023,1,261.9032258064516
Lithuania,2023,2,294.89285714285717
Lithuania,2023,3,299.77777777777777
Luxembourg,2020,1,0.0
Luxembourg,2020,2,0.034482758620689655
Luxembourg,2020,3,70.2258064516129
Luxembourg,2020,4,53.53333333333333
Luxembourg,2020,5,7.548387096774194
Luxembourg,2020,6,9.366666666666667
Luxembourg,2020,7,77.29032258064517
Luxembourg,2020,8,-2.2580645161290325
Luxembourg,2020,9,62.8
Luxembourg,2020,10,278.2258064516129
Luxembourg,2020,11,584.8
Luxembourg,2020,12,378.61290322580646
Luxembourg,2021,1,128.16129032258064
Luxembourg,2021,2,168.64285714285714
Luxembourg,2021,3,210.70967741935485
Luxembourg,2021,4,185.43333333333334
Luxembourg,2021,5,87.96774193548387
Luxembourg,2021,6,28.5
Luxembourg,2021,7,99.45161290322581
Luxembourg,2021,8,60.96774193548387
Luxembourg,2021,9,81.96666666666667
Luxembourg,2021,10,111.74193548387096
Luxembourg,2021,11,249.93333333333334
Luxembourg,2021,12,470.48387096774195
Luxembourg,2022,1,1749.0
Luxembourg,2022,2,899.7142857142857
Luxembourg,2022,3,1053.3548387096773
Luxembourg,2022,4,734.1666666666666
Luxembourg,2022,5,325.1290322580645
Luxembourg,2022,6,515.0666666666667
Luxembourg,2022,7,608.5483870967741
Luxembourg,2022,8,147.58064516129033
Luxembourg,2022,9,164.36666666666667
Luxembourg,2022,10,337.51612903225805
Luxembourg,2022,11,154.06666666666666
Luxembourg,2022,12,158.16129032258064
Luxembourg,2023,1,96.29032258064517
Luxembourg,2023,2,43.357142857142854
Luxembourg,2023,3,158.0
MS Zaandam,2020,1,0.0
MS Zaandam,2020,2,0.0
MS Zaandam,2020,3,0.06451612903225806
MS Zaandam,2020,4,0.23333333333333334
MS Zaandam,2020,5,0.0
MS Zaandam,2020,6,0.0
MS Zaandam,2020,7,0.0
MS Zaandam,2020,8,0.0
MS Zaandam,2020,9,0.0
MS Zaandam,2020,10,0.0
MS Zaandam,2020,11,0.0
MS Zaandam,2020,12,0.0
MS Zaandam,2021,1,0.0
MS Zaandam,2021,2,0.0
MS Zaandam,2021,3,0.0
MS Zaandam,2021,4,0.0
MS Zaandam,2021,5,0.0
MS Zaandam,2021,6,0.0
MS Zaandam,2021,7,0.0
MS Zaandam,2021,8,0.0
MS Zaandam,2021,9,0.0
MS Zaandam,2021,10,0.0
MS Zaandam,2021,11,0.0
MS Zaandam,2021,12,0.0
MS Zaandam,2022,1,0.0
MS Zaandam,2022,2,0.0
MS Zaandam,2022,3,0.0
MS Zaandam,2022,4,0.0
MS Zaandam,2022,5,0.0
MS Zaandam,2022,6,0.0
MS Zaandam,2022,7,0.0
MS Zaandam,2022,8,0.0
MS Zaandam,2022,9,0.0
MS Zaandam,2022,10,0.0
MS Zaandam,2022,11,0.0
MS Zaandam,2022,12,0.0
MS Zaandam,2023,1,0.0
MS Zaandam,2023,2,0.0
MS Zaandam,2023,3,0.0
Madagascar,2020,1,0.0
Madagascar,2020,2,0.0
Madagascar,2020,3,1.8387096774193548
Madagascar,2020,4,2.3666666666666667
Madagascar,2020,5,20.741935483870968
Madagascar,2020,6,48.1
Madagascar,2020,7,279.16129032258067
Madagascar,2020,8,128.8709677419355
Madagascar,2020,9,51.5
Madagascar,2020,10,22.677419354838708
Madagascar,2020,11,7.666666666666667
Madagascar,2020,12,12.03225806451613
Madagascar,2021,1,43.58064516129032
Madagascar,2021,2,27.357142857142858
Madagascar,2021,3,148.2258064516129
Madagascar,2021,4,419.6
Madagascar,2021,5,139.61290322580646
Madagascar,2021,6,29.133333333333333
Madagascar,2021,7,14.419354838709678
Madagascar,2021,8,6.645161290322581
Madagascar,2021,9,0.9666666666666667
Madagascar,2021,10,23.483870967741936
Madagascar,2021,11,23.466666666666665
Madagascar,2021,12,191.90322580645162
Madagascar,2022,1,291.61290322580646
Madagascar,2022,2,155.0
Madagascar,2022,3,11.290322580645162
Madagascar,2022,4,4.766666666666667
Madagascar,2022,5,7.258064516129032
Madagascar,2022,6,33.46666666666667
Madagascar,2022,7,35.806451612903224
Madagascar,2022,8,4.354838709677419
Madagascar,2022,9,1.6666666666666667
Madagascar,2022,10,2.3548387096774195
Madagascar,2022,11,17.0
Madagascar,2022,12,15.35483870967742
Madagascar,2023,1,2.967741935483871
Madagascar,2023,2,1.3571428571428572
Madagascar,2023,3,2.6666666666666665
Malawi,2020,1,0.0
Malawi,2020,2,0.0
Malawi,2020,3,0.0
Malawi,2020,4,1.2333333333333334
Malawi,2020,5,7.967741935483871
Malawi,2020,6,31.333333333333332
Malawi,2020,7,92.06451612903226
Malawi,2020,8,48.0
Malawi,2020,9,6.9
Malawi,2020,10,5.064516129032258
Malawi,2020,11,3.2666666666666666
Malawi,2020,12,17.903225806451612
Malawi,2021,1,560.6451612903226
Malawi,2021,2,285.07142857142856
Malawi,2021,3,51.806451612903224
Malawi,2021,4,17.566666666666666
Malawi,2021,5,8.387096774193548
Malawi,2021,6,59.6
Malawi,2021,7,523.258064516129
Malawi,2021,8,262.80645161290323
Malawi,2021,9,36.2
Malawi,2021,10,6.967741935483871
Malawi,2021,11,4.0
Malawi,2021,12,424.48387096774195
Malawi,2022,1,303.2258064516129
Malawi,2022,2,30.857142857142858
Malawi,2022,3,9.709677419354838
Malawi,2022,4,4.7
Malawi,2022,5,6.580645161290323
Malawi,2022,6,17.366666666666667
Malawi,2022,7,29.161290322580644
Malawi,2022,8,14.516129032258064
Malawi,2022,9,5.6
Malawi,2022,10,1.4516129032258065
Malawi,2022,11,0.43333333333333335
Malawi,2022,12,4.32258064516129
Malawi,2023,1,10.935483870967742
Malawi,2023,2,4.357142857142857
Malawi,2023,3,2.888888888888889
Malaysia,2020,1,0.8
Malaysia,2020,2,0.7241379310344828
Malaysia,2020,3,88.29032258064517
Malaysia,2020,4,107.86666666666666
Malaysia,2020,5,58.61290322580645
Malaysia,2020,6,27.333333333333332
Malaysia,2020,7,10.870967741935484
Malaysia,2020,8,11.741935483870968
Malaysia,2020,9,62.8
Malaysia,2020,10,655.6129032258065
Malaysia,2020,11,1138.3
Malaysia,2020,12,1526.225806451613
Malaysia,2021,1,3288.6774193548385
Malaysia,2021,2,3064.035714285714
Malaysia,2021,3,1443.483870967742
Malaysia,2021,4,2107.1
Malaysia,2021,5,5278.8387096774195
Malaysia,2021,6,5987.4
Malaysia,2021,7,11654.612903225807
Malaysia,2021,8,20418.774193548386
Malaysia,2021,9,16648.033333333333
Malaysia,2021,10,7288.612903225807
Malaysia,2021,11,5371.333333333333
Malaysia,2021,12,4042.064516129032
Malaysia,2022,1,3634.5806451612902
Malaysia,2022,2,20427.785714285714
Malaysia,2022,3,24489.774193548386
Malaysia,2022,4,8202.833333333334
Malaysia,2022,5,1887.2903225806451
Malaysia,2022,6,1984.8333333333333
Malaysia,2022,7,3677.3548387096776
Malaysia,2022,8,3308.7419354838707
Malaysia,2022,9,1941.8333333333333
Malaysia,2022,10,2002.741935483871
Malaysia,2022,11,2973.4666666666667
Malaysia,2022,12,1113.1935483870968
Malaysia,2023,1,319.8709677419355
Malaysia,2023,2,221.35714285714286
Malaysia,2023,3,214.11111111111111
Maldives,2020,1,0.0
Maldives,2020,2,0.0
Maldives,2020,3,0.5806451612903226
Maldives,2020,4,15.0
Maldives,2020,5,42.096774193548384
Maldives,2020,6,19.6
Maldives,2020,7,46.193548387096776
Maldives,2020,8,129.38709677419354
Maldives,2020,9,82.9
Maldives,2020,10,44.12903225806452
Maldives,2020,11,45.06666666666667
Maldives,2020,12,24.06451612903226
Maldives,2021,1,67.2258064516129
Maldives,2021,2,141.14285714285714
Maldives,2021,3,138.25806451612902
Maldives,2021,4,191.86666666666667
Maldives,2021,5,1114.8709677419354
Maldives,2021,6,313.4
Maldives,2021,7,117.2258064516129
Maldives,2021,8,118.70967741935483
Maldives,2021,9,123.23333333333333
Maldives,2021,10,91.25806451612904
Maldives,2021,11,133.73333333333332
Maldives,2021,12,130.6451612903226
Maldives,2022,1,1392.9032258064517
Maldives,2022,2,1118.2857142857142
Maldives,2022,3,219.61290322580646
Maldives,2022,4,72.36666666666666
Maldives,2022,5,18.774193548387096
Maldives,2022,6,61.1
Maldives,2022,7,87.61290322580645
Maldives,2022,8,17.870967741935484
Maldives,2022,9,6.2
Maldives,2022,10,10.387096774193548
Maldives,2022,11,8.466666666666667
Maldives,2022,12,1.935483870967742
Maldives,2023,1,1.1935483870967742
Maldives,2023,2,0.6071428571428571
Maldives,2023,3,0.6666666666666666
Mali,2020,1,0.0
Mali,2020,2,0.0
Mali,2020,3,0.9032258064516129
Mali,2020,4,15.4
Mali,2020,5,25.0
Mali,2020,6,30.533333333333335
Mali,2020,7,11.419354838709678
Mali,2020,8,7.774193548387097
Mali,2020,9,11.4
Mali,2020,10,14.064516129032258
Mali,2020,11,38.53333333333333
Mali,2020,12,76.7741935483871
Mali,2021,1,32.29032258064516
Mali,2021,2,10.178571428571429
Mali,2021,3,53.74193548387097
Mali,2021,4,127.2
Mali,2021,5,13.193548387096774
Mali,2021,6,5.3
Mali,2021,7,5.096774193548387
Mali,2021,8,9.838709677419354
Mali,2021,9,11.0
Mali,2021,10,27.548387096774192
Mali,2021,11,45.36666666666667
Mali,2021,12,115.29032258064517
Mali,2022,1,291.741935483871
Mali,2022,2,11.75
Mali,2022,3,3.3225806451612905
Mali,2022,4,11.633333333333333
Mali,2022,5,8.516129032258064
Mali,2022,6,2.2666666666666666
Mali,2022,7,2.032258064516129
Mali,2022,8,5.935483870967742
Mali,2022,9,40.86666666666667
Mali,2022,10,3.064516129032258
Mali,2022,11,0.9
Mali,2022,12,0.3225806451612903
Mali,2023,1,0.41935483870967744
Mali,2023,2,8.392857142857142
Mali,2023,3,4.888888888888889
Malta,2020,1,0.0
Malta,2020,2,0.0
Malta,2020,3,5.451612903225806
Malta,2020,4,9.866666666666667
Malta,2020,5,4.935483870967742
Malta,2020,6,1.7333333333333334
Malta,2020,7,4.967741935483871
Malta,2020,8,34.16129032258065
Malta,2020,9,39.166666666666664
Malta,2020,10,96.25806451612904
Malta,2020,11,127.7
Malta,2020,12,93.58064516129032
Malta,2021,1,165.4516129032258
Malta,2021,2,163.53571428571428
Malta,2021,3,211.32258064516128
Malta,2021,4,41.96666666666667
Malta,2021,5,7.838709677419355
Malta,2021,6,2.933333333333333
Malta,2021,7,118.45161290322581
Malta,2021,8,60.516129032258064
Malta,2021,9,32.6
Malta,2021,10,16.258064516129032
Malta,2021,11,59.4
Malta,2021,12,420.5806451612903
Malta,2022,1,491.741935483871
Malta,2022,2,127.07142857142857
Malta,2022,3,266.5806451612903
Malta,2022,4,406.73333333333335
Malta,2022,5,96.80645161290323
Malta,2022,6,279.6666666666667
Malta,2022,7,312.7741935483871
Malta,2022,8,39.41935483870968
Malta,2022,9,21.4
Malta,2022,10,21.193548387096776
Malta,2022,11,15.633333333333333
Malta,2022,12,18.258064516129032
Malta,2023,1,21.870967741935484
Malta,2023,2,14.821428571428571
Malta,2023,3,14.777777777777779
Marshall Islands,2020,1,0.0
Marshall Islands,2020,2,0.0
Marshall Islands,2020,3,0.0
Marshall Islands,2020,4,0.0
Marshall Islands,2020,5,0.0
Marshall Islands,2020,6,0.0
Marshall Islands,2020,7,0.0
Marshall Islands,2020,8,0.0
Marshall Islands,2020,9,0.0
Marshall Islands,2020,10,0.06451612903225806
Marshall Islands,2020,11,0.06666666666666667
Marshall Islands,2020,12,0.0
Marshall Islands,2021,1,0.0
Marshall Islands,2021,2,0.0
Marshall Islands,2021,3,0.0
Marshall Islands,2021,4,0.0
Marshall Islands,2021,5,0.0
Marshall Islands,2021,6,0.0
Marshall Islands,2021,7,0.0
Marshall Islands,2021,8,0.0
Marshall Islands,2021,9,0.0
Marshall Islands,2021,10,0.0
Marshall Islands,2021,11,0.0
Marshall Islands,2021,12,0.0
Marshall Islands,2022,1,0.0967741935483871
Marshall Islands,2022,2,0.0
Marshall Islands,2022,3,0.0
Marshall Islands,2022,4,0.3333333333333333
Marshall Islands,2022,5,0.0
Marshall Islands,2022,6,0.03333333333333333
Marshall Islands,2022,7,1.4838709677419355
Marshall Islands,2022,8,483.16129032258067
Marshall Islands,2022,9,8.766666666666667
Marshall Islands,2022,10,2.7096774193548385
Marshall Islands,2022,11,5.066666666666666
Marshall Islands,2022,12,0.1935483870967742
Marshall Islands,2023,1,1.1935483870967742
Marshall Islands,2023,2,0.5
Marshall Islands,2023,3,5.666666666666667
Mauritania,2020,1,0.0
Mauritania,2020,2,0.0
Mauritania,2020,3,0.1935483870967742
Mauritania,2020,4,0.06666666666666667
Mauritania,2020,5,16.838709677419356
Mauritania,2020,6,127.76666666666667
Mauritania,2020,7,62.806451612903224
Mauritania,2020,8,23.806451612903224
Mauritania,2020,9,15.133333333333333
Mauritania,2020,10,6.483870967741935
Mauritania,2020,11,29.933333333333334
Mauritania,2020,12,185.90322580645162
Mauritania,2021,1,73.25806451612904
Mauritania,2021,2,20.428571428571427
